 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 31872.0 22272.0 18752.0 33792.0               0.744   2.246   2.552   2.446
 31872.0 22208.0 18880.0 33792.0               0.761   2.259   2.594   2.462
 31808.0 22144.0 18816.0 33856.0               0.773   2.253   2.562   2.488
 32000.0 22272.0 18816.0 33792.0               0.773   2.224   2.556   2.459
 31872.0 22272.0 18816.0 33792.0               0.786   2.246   2.578   2.449
 31936.0 22272.0 18816.0 33792.0               0.806   2.188   2.565   2.443
 31872.0 22336.0 18880.0 33792.0               0.799   2.253   2.572   2.440
 31808.0 22336.0 18880.0 33792.0               0.786   2.481   2.755   2.591
 31936.0 22336.0 18880.0 33792.0               0.822   2.208   2.594   2.469
 31936.0 22336.0 18880.0 33728.0               0.770   2.282   2.581   2.456
 31872.0 22336.0 18944.0 33728.0               0.767   2.259   2.568   2.462
 32000.0 22272.0 19072.0 33728.0               0.777   2.404   2.678   2.514
 32064.0 22272.0 19008.0 33728.0               0.757   2.285   2.627   2.478
 32000.0 22336.0 19072.0 33728.0               0.744   2.256   2.565   2.488
 32000.0 22272.0 19072.0 33728.0               0.706   2.317   2.614   2.520
 32000.0 22272.0 19072.0 33728.0               0.735   2.324   2.604   2.501
 32064.0 22400.0 19072.0 33728.0               0.719   2.311   2.639   2.469
 32000.0 22272.0 19072.0 33728.0               0.703   2.304   2.578   2.440
 32000.0 22272.0 19008.0 33664.0               0.748   2.291   2.581   2.462
 32064.0 22400.0 19072.0 33728.0               0.744   2.285   2.652   2.510
 32064.0 22464.0 19136.0 33728.0               0.757   2.388   2.707   2.598
 32000.0 22400.0 19136.0 33728.0               0.767   2.259   2.649   2.488
 32000.0 22528.0 19200.0 33728.0               0.922   2.401   2.688   2.498
 32064.0 22528.0 19136.0 33728.0               0.709   2.307   2.627   2.514
 32064.0 22528.0 19264.0 33728.0               0.715   2.285   2.604   2.465
 32064.0 22464.0 19264.0 33664.0               0.757   2.230   2.610   2.465
 32064.0 22528.0 19200.0 33664.0               0.728   2.285   2.643   2.488
 32128.0 22528.0 19200.0 33600.0               0.738   2.282   2.620   2.472
 32128.0 22656.0 19200.0 33600.0               0.741   2.291   2.633   2.488
 32064.0 22592.0 19200.0 33600.0               0.744   2.259   2.588   2.443
 32128.0 22656.0 19200.0 33664.0               0.722   2.272   2.604   2.452
 32128.0 22720.0 19136.0 33600.0               0.757   2.259   2.591   2.465
 32128.0 22592.0 19136.0 33600.0               0.764   2.256   2.604   2.427
 32128.0 22528.0 19136.0 33600.0               0.709   2.330   2.623   2.427
 32000.0 22528.0 19136.0 33600.0               0.732   2.275   2.559   2.481
 32000.0 22464.0 19072.0 33600.0               0.738   2.304   2.610   2.520
 31936.0 22400.0 19008.0 33472.0               0.748   2.298   2.588   2.433
 31936.0 22400.0 19136.0 33408.0               0.741   2.275   2.581   2.436
 32000.0 22464.0 19072.0 33472.0               0.848   2.391   2.659   2.549
 31872.0 22464.0 19136.0 33408.0               0.744   2.220   2.562   2.443
 31744.0 22464.0 18944.0 33408.0               0.754   2.256   2.598   2.494
 31616.0 22528.0 19008.0 33472.0               0.744   2.256   2.607   2.478
 31552.0 22528.0 18944.0 33280.0               0.770   2.201   2.610   2.478
 31552.0 22528.0 19136.0 33216.0               0.757   2.230   2.610   2.462
 31616.0 22528.0 18944.0 33152.0               0.796   2.233   2.559   2.446
 31616.0 22272.0 19136.0 33088.0               2.759   2.665   2.910   2.739
 31616.0 22080.0 18944.0 33088.0               1.798   2.556   2.801   2.656
 31616.0 21824.0 19072.0 33152.0               1.618   2.478   2.804   2.614
 31552.0 21504.0 19008.0 33152.0               1.476   2.443   2.759   2.633
 31552.0 21184.0 18816.0 33152.0               1.682   2.514   2.752   2.591
 31552.0 20928.0 18880.0 33088.0               1.473   2.520   2.765   2.623
 31552.0 20672.0 18944.0 33152.0               1.476   2.481   2.752   2.617
 31552.0 20224.0 19008.0 33152.0               1.586   2.485   2.759   2.607
 31424.0 19904.0 18880.0 33152.0               0.873   2.401   2.685   2.517
 31424.0 19904.0 18944.0 33152.0               1.163   2.411   2.694   2.536
 31424.0 19584.0 18944.0 33152.0               1.373   2.452   2.726   2.572
 31296.0 19776.0 19072.0 33088.0               1.025   2.407   2.668   2.504
 31360.0 19840.0 19008.0 33088.0               0.877   2.317   2.704   2.556
 31360.0 19840.0 18944.0 33024.0               1.386   2.465   2.717   2.546
 31232.0 19840.0 18944.0 33024.0               0.899   2.375   2.691   2.527
 31296.0 20032.0 18880.0 33024.0               1.228   2.462   2.720   2.533
 31232.0 19584.0 18880.0 32960.0               1.221   2.443   2.733   2.559
 31232.0 19648.0 18880.0 32960.0               1.163   2.440   2.720   2.559
 31296.0 19584.0 18752.0 33024.0               0.896   2.414   2.701   2.543
 31232.0 19840.0 18752.0 33024.0               0.960   2.375   2.662   2.562
 31168.0 19904.0 18624.0 33088.0               0.603   2.433   2.710   2.585
 31104.0 19840.0 18560.0 33152.0               1.125   2.407   2.697   2.510
 31040.0 20032.0 18624.0 33152.0               1.147   2.414   2.694   2.539
 31104.0 20160.0 18688.0 32960.0               0.909   2.401   2.668   2.514
 30976.0 20096.0 18496.0 33024.0               0.851   2.375   2.662   2.546
 31168.0 20032.0 18304.0 32768.0               1.263   2.456   2.730   2.588
 31104.0 19840.0 18240.0 32576.0               1.022   2.356   2.652   2.562
 31040.0 19968.0 18112.0 32576.0               0.848   2.398   2.685   2.523
 30848.0 19904.0 18112.0 32576.0               1.247   2.414   2.697   2.591
 30784.0 19968.0 18048.0 32512.0               1.392   2.465   2.772   2.636
 30912.0 19904.0 18048.0 32448.0               1.766   2.530   2.765   2.639
 30656.0 19968.0 18048.0 32384.0               1.586   2.491   2.743   2.594
 30464.0 20032.0 17664.0 32384.0               1.479   2.465   2.714   2.594
 30144.0 20160.0 17728.0 32256.0               1.341   2.459   2.685   2.568
 30144.0 20160.0 17472.0 32064.0               1.241   2.446   2.704   2.539
 30272.0 20160.0 17472.0 32192.0               1.173   2.443   2.694   2.572
 30464.0 20160.0 16960.0 32128.0               1.180   2.433   2.685   2.556
 30272.0 20224.0 16704.0 31872.0               1.086   2.427   2.694   2.565
 30144.0 20160.0 16704.0 31936.0               1.209   2.462   2.678   2.572
 30144.0 20096.0 16576.0 31744.0               1.138   2.414   2.688   2.565
 30208.0 20224.0 16512.0 31808.0               1.112   2.420   2.668   2.565
 30272.0 20224.0 16512.0 31744.0               0.980   2.375   2.588   2.475
 30272.0 20096.0 16448.0 31744.0               0.812   2.346   2.630   2.523
 30208.0 19904.0 16448.0 31744.0               0.703   2.336   2.575   2.523
 30144.0 19904.0 16512.0 31296.0               0.638   2.343   2.578   2.459
 30144.0 19840.0 16448.0 31104.0               0.912   2.378   2.639   2.533
 30144.0 19904.0 16448.0 31232.0               0.680   2.372   2.614   2.575
 30272.0 19904.0 16448.0 31296.0               1.112   2.452   2.675   2.572
 30208.0 19968.0 16448.0 31232.0               1.073   2.433   2.656   2.543
 30336.0 19968.0 16512.0 31296.0               1.412   2.388   2.610   2.504
 30208.0 19968.0 16448.0 31232.0               1.025   2.391   2.643   2.527
 30272.0 19968.0 16448.0 31296.0               1.518   2.488   2.701   2.607
 30144.0 19968.0 16576.0 31360.0               1.279   2.420   2.672   2.578
 30208.0 20032.0 16640.0 31360.0               1.105   2.398   2.623   2.507
 30336.0 20160.0 16640.0 31424.0               1.138   2.411   2.630   2.517
 30336.0 20160.0 16704.0 31424.0               0.944   2.462   2.668   2.527
 30400.0 20160.0 16832.0 31424.0               1.109   2.430   2.617   2.546
 30464.0 20160.0 16832.0 31424.0               1.157   2.446   2.646   2.543
 30528.0 20160.0 17152.0 31488.0               1.105   2.423   2.675   2.559
 30528.0 20288.0 17152.0 31616.0               0.973   2.427   2.675   2.559
 30656.0 20224.0 17216.0 31680.0               1.018   2.411   2.662   2.549
 30592.0 20416.0 17152.0 31872.0               1.096   2.398   2.643   2.562
 30592.0 20480.0 16896.0 32000.0               1.022   2.375   2.707   2.575
 30528.0 20544.0 17024.0 32000.0               1.847   2.627   2.743   2.601
 30528.0 20544.0 16896.0 32128.0               0.715   2.311   2.559   2.465
 30528.0 20480.0 16960.0 32192.0               0.625   2.285   2.588   2.523
 30592.0 20608.0 16960.0 32256.0               0.854   2.388   2.610   2.510
 30720.0 20672.0 17024.0 32320.0               0.754   2.372   2.604   2.552
 30720.0 20672.0 17152.0 32320.0               0.838   2.404   2.633   2.549
 30720.0 20608.0 16960.0 32320.0               0.712   2.359   2.652   2.552
 30784.0 20672.0 16960.0 32384.0               1.785   2.527   2.743   2.636
 30720.0 20800.0 17088.0 32448.0               1.511   2.491   2.710   2.617
 30720.0 20800.0 16960.0 32384.0               1.244   2.417   2.656   2.565
 30720.0 20736.0 17024.0 32512.0               1.118   2.440   2.630   2.527
 30848.0 20736.0 16960.0 32512.0               1.038   2.385   2.646   2.523
 30720.0 20672.0 16960.0 32448.0               0.941   2.382   2.627   2.539
 30784.0 20736.0 17088.0 32448.0               0.777   2.382   2.627   2.488
 30784.0 20736.0 16960.0 32448.0               0.661   2.346   2.598   2.510
 30912.0 20672.0 17088.0 32384.0               1.263   2.443   2.656   2.559
 30848.0 20672.0 17088.0 32448.0               0.944   2.369   2.633   2.517
 30848.0 20672.0 17216.0 32448.0               0.632   2.346   2.636   2.527
 30848.0 20736.0 17088.0 32448.0               0.780   2.343   2.630   2.546
 30848.0 20672.0 17152.0 32448.0               0.725   2.353   2.614   2.520
 30848.0 20736.0 17024.0 32448.0               0.867   2.362   2.607   2.514
 30848.0 20736.0 17024.0 32448.0               0.996   2.394   2.710   2.620
 30784.0 20800.0 17024.0 32384.0               1.486   2.456   2.672   2.572
 30784.0 20928.0 17024.0 32448.0               0.609   2.359   2.594   2.488
 30912.0 20992.0 17024.0 32448.0               0.625   2.320   2.604   2.504
 30848.0 20992.0 16896.0 32512.0               0.767   2.382   2.636   2.507
 30848.0 20992.0 16960.0 32512.0               1.022   2.369   2.646   2.546
 30784.0 20992.0 16896.0 32576.0               1.296   2.427   2.678   2.572
 30720.0 20992.0 16896.0 32512.0               1.067   2.411   2.659   2.562
 30784.0 20928.0 16896.0 32576.0               0.899   2.388   2.620   2.530
 30720.0 21056.0 16832.0 32512.0               0.870   2.401   2.630   2.536
 30720.0 21056.0 16960.0 32512.0               0.838   2.359   2.630   2.478
 30784.0 20992.0 16832.0 32448.0               0.867   2.362   2.620   2.501
 30720.0 20928.0 16896.0 32448.0               0.757   2.372   2.614   2.501
 30784.0 20992.0 16960.0 32448.0               0.712   2.433   2.717   2.601
 30848.0 21056.0 16832.0 32512.0               0.786   2.423   2.617   2.530
 30784.0 20992.0 16832.0 32448.0               0.654   2.272   2.562   2.465
 30784.0 20992.0 16768.0 32448.0               0.970   2.407   2.659   2.546
 30784.0 20992.0 16960.0 32384.0               0.941   2.375   2.607   2.539
 30784.0 20928.0 16960.0 32448.0               0.993   2.401   2.646   2.520
 30784.0 20992.0 16832.0 32448.0               0.638   2.362   2.627   2.520
 30848.0 20992.0 17024.0 32448.0               0.664   2.272   2.581   2.520
 30784.0 20864.0 17216.0 32448.0               0.641   2.349   2.627   2.536
 30784.0 20544.0 17280.0 32448.0               0.844   2.378   2.636   2.523
 30720.0 20608.0 17024.0 32448.0               0.645   2.385   2.636   2.539
 30784.0 20480.0 17024.0 32448.0               0.638   2.311   2.601   2.501
 30720.0 20544.0 17152.0 32512.0               0.651   2.324   2.588   2.478
 30720.0 20672.0 17280.0 32576.0               0.645   2.333   2.620   2.530
 30656.0 20544.0 17472.0 32576.0               0.661   2.320   2.598   2.520
 30592.0 20544.0 17344.0 32512.0               0.664   2.327   2.565   2.498
 30528.0 20480.0 17408.0 32512.0               0.667   2.378   2.639   2.533
 30464.0 20544.0 17472.0 32576.0               1.038   2.401   2.633   2.565
 30464.0 20608.0 17472.0 32576.0               0.976   2.375   2.656   2.533
 30528.0 20544.0 17536.0 32576.0               0.970   2.365   2.639   2.520
 30400.0 20608.0 17472.0 32576.0               0.880   2.388   2.623   2.546
 30400.0 20608.0 17536.0 32768.0               0.748   2.359   2.604   2.520
 30400.0 20800.0 17536.0 32768.0               0.703   2.191   2.520   2.443
 30464.0 20864.0 17472.0 32704.0               0.867   2.356   2.649   2.520
 30464.0 20864.0 17344.0 32768.0               0.757   2.349   2.614   2.533
 30464.0 20928.0 17472.0 32768.0               0.651   2.365   2.620   2.520
 30528.0 20928.0 17664.0 32768.0               0.670   2.295   2.588   2.501
 30464.0 20992.0 17664.0 32768.0               0.664   2.349   2.604   2.504
 30400.0 21120.0 17728.0 32832.0               0.767   2.362   2.630   2.546
 30400.0 21184.0 17536.0 32768.0               0.783   2.359   2.623   2.520
 30400.0 21184.0 17600.0 32832.0               0.661   2.324   2.588   2.501
 30400.0 21312.0 17664.0 32768.0               0.809   2.382   2.630   2.546
 30464.0 21312.0 17536.0 32768.0               0.767   2.378   2.639   2.536
 30656.0 21376.0 17600.0 32768.0               0.712   2.353   2.630   2.504
 30656.0 21312.0 17600.0 32768.0               0.641   2.330   2.607   2.517
 30592.0 21504.0 17600.0 32832.0               0.657   2.311   2.575   2.501
 30592.0 21504.0 17664.0 32832.0               0.674   2.285   2.585   2.507
 30656.0 21504.0 17792.0 32768.0               0.657   2.346   2.594   2.510
 30656.0 21504.0 17856.0 32768.0               0.661   2.346   2.585   2.501
 30720.0 21440.0 17856.0 32768.0               0.703   2.269   2.539   2.443
 30912.0 21440.0 17920.0 32704.0               0.738   2.304   2.585   2.491
 30976.0 21568.0 17920.0 32832.0               0.664   2.353   2.601   2.514
 30976.0 21568.0 18048.0 32768.0               0.725   2.256   2.633   2.527
 30912.0 21568.0 18112.0 32832.0               0.806   2.394   2.614   2.517
 30976.0 21568.0 18176.0 32768.0               0.835   2.356   2.636   2.546
 31040.0 21632.0 18304.0 32704.0               0.670   2.324   2.575   2.414
 30976.0 21632.0 18432.0 32768.0               0.751   2.349   2.568   2.488
 31040.0 21696.0 18496.0 32704.0               0.693   2.307   2.575   2.485
 31040.0 21696.0 18496.0 32704.0               0.696   2.317   2.581   2.527
 31104.0 21760.0 18688.0 32768.0               0.844   2.369   2.649   2.559
 31168.0 21696.0 18688.0 32768.0               0.686   2.375   2.585   2.536
 31232.0 21696.0 18688.0 32768.0               0.664   2.356   2.598   2.530
 31232.0 21696.0 18816.0 32768.0               0.670   2.349   2.662   2.562
 31232.0 21760.0 18688.0 32832.0               0.732   2.359   2.633   2.510
 31232.0 21568.0 18688.0 32896.0               0.651   2.336   2.598   2.517
 31232.0 21504.0 18688.0 32896.0               0.851   2.398   2.643   2.523
 31360.0 20992.0 18752.0 32832.0               0.773   2.391   2.604   2.546
 31296.0 20160.0 18816.0 32896.0               0.696   2.353   2.617   2.494
 31488.0 20416.0 18816.0 32896.0               0.657   2.314   2.614   2.530
 31616.0 20224.0 18880.0 33216.0               0.693   2.336   2.601   2.504
 31616.0 20416.0 19072.0 33280.0               0.654   2.372   2.598   2.501
 31744.0 20096.0 19072.0 33280.0               0.744   2.327   2.598   2.478
 31616.0 20224.0 19008.0 33280.0               0.654   2.369   2.604   2.504
 31680.0 20224.0 19008.0 33280.0               0.648   2.356   2.639   2.533
 31680.0 20224.0 19008.0 33280.0               0.690   2.336   2.614   2.510
 31616.0 20224.0 19008.0 33344.0               0.651   2.343   2.610   2.527
 31744.0 20352.0 19008.0 33344.0               0.667   2.324   2.568   2.494
 31808.0 20160.0 19008.0 33216.0               0.783   2.385   2.627   2.501
 31872.0 20224.0 19072.0 33216.0               0.661   2.324   2.623   2.504
