x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-17.0,21.0,-997.0,2021/03/25,00:55:50.542654
-20.0,26.0,-998.0,2021/03/25,00:55:50.558903
-16.0,23.0,-1002.0,2021/03/25,00:55:50.575147
-17.0,28.0,-1003.0,2021/03/25,00:55:50.591388
-21.0,28.0,-1005.0,2021/03/25,00:55:50.607628
-17.0,30.0,-1005.0,2021/03/25,00:55:50.623881
-13.0,34.0,-1000.0,2021/03/25,00:55:50.640142
-18.0,32.0,-999.0,2021/03/25,00:55:50.656396
-19.0,32.0,-995.0,2021/03/25,00:55:50.672639
-13.0,30.0,-1005.0,2021/03/25,00:55:50.688892
-11.0,24.0,-996.0,2021/03/25,00:55:50.705150
-15.0,24.0,-1005.0,2021/03/25,00:55:50.721863
-15.0,22.0,-1001.0,2021/03/25,00:55:50.738111
-17.0,24.0,-1004.0,2021/03/25,00:55:50.754364
-12.0,26.0,-1001.0,2021/03/25,00:55:50.770612
-13.0,21.0,-1004.0,2021/03/25,00:55:50.786872
-10.0,25.0,-1008.0,2021/03/25,00:55:50.803119
-14.0,21.0,-1002.0,2021/03/25,00:55:50.819380
-12.0,27.0,-1001.0,2021/03/25,00:55:50.835627
-16.0,27.0,-1003.0,2021/03/25,00:55:50.851871
-17.0,25.0,-1007.0,2021/03/25,00:55:50.868120
-16.0,25.0,-997.0,2021/03/25,00:55:50.884384
-19.0,27.0,-998.0,2021/03/25,00:55:50.900627
-16.0,23.0,-1005.0,2021/03/25,00:55:50.916876
-8.0,26.0,-998.0,2021/03/25,00:55:50.933127
-10.0,25.0,-1004.0,2021/03/25,00:55:50.949396
-17.0,21.0,-999.0,2021/03/25,00:55:50.965652
-14.0,23.0,-998.0,2021/03/25,00:55:50.981900
-11.0,28.0,-1006.0,2021/03/25,00:55:50.998149
-10.0,25.0,-1003.0,2021/03/25,00:55:51.014403
-12.0,23.0,-1006.0,2021/03/25,00:55:51.030666
-10.0,32.0,-998.0,2021/03/25,00:55:51.046921
-10.0,26.0,-1002.0,2021/03/25,00:55:51.063163
-8.0,31.0,-1009.0,2021/03/25,00:55:51.079472
-12.0,31.0,-1000.0,2021/03/25,00:55:51.095722
-13.0,33.0,-997.0,2021/03/25,00:55:51.111971
-12.0,31.0,-1000.0,2021/03/25,00:55:51.128215
-14.0,33.0,-998.0,2021/03/25,00:55:51.144461
