x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-40.0,1039.0,-160.0,2021/03/24,12:24:26.519284
-33.0,1041.0,-164.0,2021/03/24,12:24:26.535532
-35.0,1036.0,-159.0,2021/03/24,12:24:26.551782
-38.0,1039.0,-165.0,2021/03/24,12:24:26.568040
-34.0,1039.0,-168.0,2021/03/24,12:24:26.584320
-35.0,1041.0,-162.0,2021/03/24,12:24:26.600584
-41.0,1044.0,-163.0,2021/03/24,12:24:26.616867
-38.0,1038.0,-166.0,2021/03/24,12:24:26.633179
-38.0,1039.0,-163.0,2021/03/24,12:24:26.649437
-40.0,1042.0,-166.0,2021/03/24,12:24:26.665701
-39.0,1038.0,-164.0,2021/03/24,12:24:26.681966
-33.0,1039.0,-157.0,2021/03/24,12:24:26.698226
-35.0,1040.0,-163.0,2021/03/24,12:24:26.714486
-40.0,1043.0,-159.0,2021/03/24,12:24:26.730757
-42.0,1037.0,-162.0,2021/03/24,12:24:26.747018
-40.0,1045.0,-162.0,2021/03/24,12:24:26.763294
-39.0,1044.0,-155.0,2021/03/24,12:24:26.779570
-37.0,1032.0,-156.0,2021/03/24,12:24:26.795867
-34.0,1039.0,-158.0,2021/03/24,12:24:26.812129
-38.0,1040.0,-157.0,2021/03/24,12:24:26.828399
-40.0,1035.0,-167.0,2021/03/24,12:24:26.844665
-35.0,1039.0,-162.0,2021/03/24,12:24:26.860930
-34.0,1041.0,-164.0,2021/03/24,12:24:26.877194
-39.0,1034.0,-157.0,2021/03/24,12:24:26.893454
-41.0,1037.0,-160.0,2021/03/24,12:24:26.909716
-31.0,1040.0,-157.0,2021/03/24,12:24:26.925973
-35.0,1040.0,-161.0,2021/03/24,12:24:26.942229
-36.0,1038.0,-159.0,2021/03/24,12:24:26.958500
-37.0,1040.0,-155.0,2021/03/24,12:24:26.974757
-35.0,1043.0,-162.0,2021/03/24,12:24:26.991019
-36.0,1038.0,-159.0,2021/03/24,12:24:27.007298
-38.0,1040.0,-160.0,2021/03/24,12:24:27.023561
-36.0,1037.0,-158.0,2021/03/24,12:24:27.039815
-37.0,1041.0,-161.0,2021/03/24,12:24:27.056080
-36.0,1041.0,-163.0,2021/03/24,12:24:27.072334
-38.0,1038.0,-162.0,2021/03/24,12:24:27.088602
-39.0,1041.0,-165.0,2021/03/24,12:24:27.104859
-39.0,1042.0,-158.0,2021/03/24,12:24:27.121125
-37.0,1040.0,-162.0,2021/03/24,12:24:27.137384
-32.0,1041.0,-167.0,2021/03/24,12:24:27.153651
-39.0,1043.0,-159.0,2021/03/24,12:24:27.169919
-39.0,1043.0,-163.0,2021/03/24,12:24:27.186181
-40.0,1040.0,-164.0,2021/03/24,12:24:27.202437
-39.0,1043.0,-163.0,2021/03/24,12:24:27.218708
-38.0,1044.0,-162.0,2021/03/24,12:24:27.234986
-40.0,1039.0,-160.0,2021/03/24,12:24:27.251263
-38.0,1036.0,-161.0,2021/03/24,12:24:27.267538
-36.0,1039.0,-159.0,2021/03/24,12:24:27.283793
-37.0,1040.0,-157.0,2021/03/24,12:24:27.300053
-34.0,1039.0,-162.0,2021/03/24,12:24:27.316333
-37.0,1037.0,-159.0,2021/03/24,12:24:27.332597
-38.0,1043.0,-158.0,2021/03/24,12:24:27.348853
-34.0,1039.0,-162.0,2021/03/24,12:24:27.365106
-41.0,1039.0,-160.0,2021/03/24,12:24:27.381366
-35.0,1041.0,-162.0,2021/03/24,12:24:27.397629
-36.0,1036.0,-159.0,2021/03/24,12:24:27.413902
-39.0,1039.0,-163.0,2021/03/24,12:24:27.430156
-38.0,1040.0,-154.0,2021/03/24,12:24:27.446406
-36.0,1038.0,-165.0,2021/03/24,12:24:27.462660
-39.0,1045.0,-164.0,2021/03/24,12:24:27.478911
-37.0,1043.0,-158.0,2021/03/24,12:24:27.495180
-41.0,1044.0,-158.0,2021/03/24,12:24:27.511440
-37.0,1042.0,-166.0,2021/03/24,12:24:27.527700
-42.0,1038.0,-162.0,2021/03/24,12:24:27.543973
-43.0,1038.0,-156.0,2021/03/24,12:24:27.560239
-36.0,1037.0,-164.0,2021/03/24,12:24:27.576500
-34.0,1041.0,-157.0,2021/03/24,12:24:27.592749
-39.0,1037.0,-165.0,2021/03/24,12:24:27.609010
-40.0,1038.0,-161.0,2021/03/24,12:24:27.625262
-35.0,1038.0,-168.0,2021/03/24,12:24:27.641526
