x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-25.0,33.0,-997.0,2021/03/25,01:02:26.639754
-24.0,27.0,-998.0,2021/03/25,01:02:26.656009
-29.0,31.0,-1003.0,2021/03/25,01:02:26.672253
-27.0,33.0,-1003.0,2021/03/25,01:02:26.688523
-19.0,34.0,-998.0,2021/03/25,01:02:26.704799
-22.0,27.0,-1000.0,2021/03/25,01:02:26.721074
-18.0,28.0,-996.0,2021/03/25,01:02:26.737317
-18.0,30.0,-998.0,2021/03/25,01:02:26.753569
-18.0,26.0,-999.0,2021/03/25,01:02:26.769815
-14.0,23.0,-1004.0,2021/03/25,01:02:26.786078
-20.0,26.0,-1004.0,2021/03/25,01:02:26.802334
-21.0,29.0,-1006.0,2021/03/25,01:02:26.818591
-14.0,27.0,-1005.0,2021/03/25,01:02:26.834843
-18.0,35.0,-1008.0,2021/03/25,01:02:26.851095
-7.0,33.0,-1002.0,2021/03/25,01:02:26.867349
-18.0,36.0,-1000.0,2021/03/25,01:02:26.883613
-20.0,35.0,-999.0,2021/03/25,01:02:26.899864
-17.0,33.0,-1000.0,2021/03/25,01:02:26.916116
-17.0,31.0,-1003.0,2021/03/25,01:02:26.932402
-19.0,35.0,-1001.0,2021/03/25,01:02:26.948658
-19.0,32.0,-1002.0,2021/03/25,01:02:26.964921
-23.0,32.0,-999.0,2021/03/25,01:02:26.981167
-19.0,33.0,-1004.0,2021/03/25,01:02:26.997415
-19.0,31.0,-999.0,2021/03/25,01:02:27.013717
-21.0,27.0,-995.0,2021/03/25,01:02:27.029981
-22.0,23.0,-999.0,2021/03/25,01:02:27.046240
-19.0,26.0,-996.0,2021/03/25,01:02:27.062490
-19.0,31.0,-1003.0,2021/03/25,01:02:27.078744
-20.0,32.0,-1003.0,2021/03/25,01:02:27.094996
-19.0,34.0,-1006.0,2021/03/25,01:02:27.111246
-18.0,32.0,-1006.0,2021/03/25,01:02:27.127509
-23.0,34.0,-1002.0,2021/03/25,01:02:27.143758
-21.0,32.0,-1003.0,2021/03/25,01:02:27.160007
-18.0,29.0,-1005.0,2021/03/25,01:02:27.176270
-18.0,31.0,-997.0,2021/03/25,01:02:27.192522
-23.0,31.0,-1002.0,2021/03/25,01:02:27.208777
-23.0,31.0,-1005.0,2021/03/25,01:02:27.225030
-18.0,29.0,-1004.0,2021/03/25,01:02:27.241277
-18.0,25.0,-1006.0,2021/03/25,01:02:27.257534
-19.0,35.0,-1004.0,2021/03/25,01:02:27.273778
-18.0,26.0,-1000.0,2021/03/25,01:02:27.290029
-18.0,31.0,-997.0,2021/03/25,01:02:27.306280
-16.0,30.0,-999.0,2021/03/25,01:02:27.322525
-16.0,31.0,-999.0,2021/03/25,01:02:27.338782
-18.0,30.0,-1007.0,2021/03/25,01:02:27.355036
-16.0,35.0,-1003.0,2021/03/25,01:02:27.371304
-18.0,32.0,-1006.0,2021/03/25,01:02:27.387545
-20.0,36.0,-1002.0,2021/03/25,01:02:27.403794
-19.0,30.0,-1005.0,2021/03/25,01:02:27.420046
-18.0,33.0,-998.0,2021/03/25,01:02:27.436301
-17.0,31.0,-999.0,2021/03/25,01:02:27.452561
-24.0,32.0,-1002.0,2021/03/25,01:02:27.468812
-14.0,27.0,-1003.0,2021/03/25,01:02:27.485065
-20.0,28.0,-1004.0,2021/03/25,01:02:27.501319
-18.0,30.0,-1000.0,2021/03/25,01:02:27.517574
-27.0,25.0,-998.0,2021/03/25,01:02:27.533829
-19.0,32.0,-1003.0,2021/03/25,01:02:27.550078
-19.0,27.0,-997.0,2021/03/25,01:02:27.566332
-17.0,29.0,-1005.0,2021/03/25,01:02:27.582607
-19.0,29.0,-1006.0,2021/03/25,01:02:27.598849
-17.0,34.0,-999.0,2021/03/25,01:02:27.615096
-18.0,37.0,-996.0,2021/03/25,01:02:27.631342
-20.0,34.0,-1004.0,2021/03/25,01:02:27.647579
-19.0,29.0,-1005.0,2021/03/25,01:02:27.663815
-19.0,37.0,-1004.0,2021/03/25,01:02:27.680058
-23.0,29.0,-991.0,2021/03/25,01:02:27.696307
-19.0,31.0,-1003.0,2021/03/25,01:02:27.712545
-20.0,31.0,-1004.0,2021/03/25,01:02:27.728781
-18.0,31.0,-1001.0,2021/03/25,01:02:27.745020
-21.0,26.0,-998.0,2021/03/25,01:02:27.761261
-20.0,32.0,-994.0,2021/03/25,01:02:27.777500
-23.0,32.0,-996.0,2021/03/25,01:02:27.793733
-19.0,31.0,-998.0,2021/03/25,01:02:27.809971
-22.0,28.0,-1003.0,2021/03/25,01:02:27.826202
-18.0,32.0,-997.0,2021/03/25,01:02:27.842438
-18.0,33.0,-1000.0,2021/03/25,01:02:27.858688
-18.0,35.0,-996.0,2021/03/25,01:02:27.874930
-23.0,33.0,-1006.0,2021/03/25,01:02:27.891167
-16.0,35.0,-1001.0,2021/03/25,01:02:27.907402
-21.0,32.0,-994.0,2021/03/25,01:02:27.923642
-22.0,33.0,-1003.0,2021/03/25,01:02:27.939880
-16.0,30.0,-1005.0,2021/03/25,01:02:27.956117
-14.0,34.0,-1002.0,2021/03/25,01:02:27.972350
-18.0,29.0,-1006.0,2021/03/25,01:02:27.988594
-17.0,33.0,-1007.0,2021/03/25,01:02:28.004842
-19.0,31.0,-1003.0,2021/03/25,01:02:28.021083
-21.0,25.0,-1002.0,2021/03/25,01:02:28.037318
-22.0,30.0,-994.0,2021/03/25,01:02:28.053558
-19.0,29.0,-1006.0,2021/03/25,01:02:28.069790
-20.0,29.0,-995.0,2021/03/25,01:02:28.086030
-16.0,34.0,-1003.0,2021/03/25,01:02:28.102269
-23.0,27.0,-1010.0,2021/03/25,01:02:28.118504
-19.0,34.0,-1010.0,2021/03/25,01:02:28.134739
-20.0,35.0,-1004.0,2021/03/25,01:02:28.150975
-21.0,33.0,-999.0,2021/03/25,01:02:28.167231
-21.0,31.0,-998.0,2021/03/25,01:02:28.183479
-26.0,31.0,-1004.0,2021/03/25,01:02:28.199717
-21.0,33.0,-1005.0,2021/03/25,01:02:28.215954
-18.0,27.0,-1005.0,2021/03/25,01:02:28.232183
-21.0,29.0,-1006.0,2021/03/25,01:02:28.248425
-19.0,28.0,-1003.0,2021/03/25,01:02:28.264670
-19.0,32.0,-1000.0,2021/03/25,01:02:28.280913
-19.0,33.0,-1006.0,2021/03/25,01:02:28.297147
-20.0,36.0,-1001.0,2021/03/25,01:02:28.313380
-16.0,31.0,-1001.0,2021/03/25,01:02:28.329608
-21.0,33.0,-999.0,2021/03/25,01:02:28.345840
-20.0,34.0,-998.0,2021/03/25,01:02:28.362075
-20.0,33.0,-1005.0,2021/03/25,01:02:28.378310
-19.0,32.0,-1005.0,2021/03/25,01:02:28.394546
-19.0,28.0,-1006.0,2021/03/25,01:02:28.410796
-18.0,34.0,-1000.0,2021/03/25,01:02:28.427033
-17.0,31.0,-1000.0,2021/03/25,01:02:28.443337
-19.0,30.0,-1000.0,2021/03/25,01:02:28.459584
-20.0,35.0,-997.0,2021/03/25,01:02:28.475825
-20.0,29.0,-1004.0,2021/03/25,01:02:28.492060
-20.0,32.0,-996.0,2021/03/25,01:02:28.508299
-22.0,33.0,-1002.0,2021/03/25,01:02:28.524542
-11.0,33.0,-1001.0,2021/03/25,01:02:28.540727
-22.0,36.0,-1004.0,2021/03/25,01:02:28.556959
-19.0,34.0,-1000.0,2021/03/25,01:02:28.573197
-18.0,35.0,-996.0,2021/03/25,01:02:28.589456
-16.0,33.0,-1003.0,2021/03/25,01:02:28.605694
-18.0,30.0,-1000.0,2021/03/25,01:02:28.621915
-23.0,33.0,-1004.0,2021/03/25,01:02:28.638147
-18.0,26.0,-998.0,2021/03/25,01:02:28.654377
-18.0,31.0,-1006.0,2021/03/25,01:02:28.670607
-19.0,29.0,-1002.0,2021/03/25,01:02:28.686828
-15.0,32.0,-1004.0,2021/03/25,01:02:28.703059
-15.0,30.0,-998.0,2021/03/25,01:02:28.719280
-17.0,29.0,-999.0,2021/03/25,01:02:28.735515
-18.0,31.0,-1006.0,2021/03/25,01:02:28.751863
-19.0,33.0,-1003.0,2021/03/25,01:02:28.768113
-22.0,35.0,-1006.0,2021/03/25,01:02:28.784348
-23.0,26.0,-1003.0,2021/03/25,01:02:28.800582
